% Model:              example_comsol.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 14 2023, 09:38
% Dimension:          3
% Nodes:              12760
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (mV)
15.409512129843455        30.428019637097314       -36.424901337999145      13.977468865105669
15.388213008585627        33.7067925559722         -35.911367408276966      12.849942684847806
-3.9562842088229426       43.978809827175326       -25.580178692040555      6.356301037789463
6.57562611594712          40.00802024740837        -31.771514422877463      13.314470680124296
1.309670953562088         41.99341503729184        -28.675846557459007      9.802747813553646
5.741464524216086         44.37017539121552        -29.635356311680063      7.643283620764929
17.452497892508184        43.25449127534412        -34.04447255414482       5.56832885687244
16.947027738665266        37.87004288643337        -34.80151646615914       8.956025126678005
9.777741731112613         31.064708646513086       -34.44928981249065       20.689677808720038
13.79972466642308         29.766478005837342       -32.62596015966599       14.216626130876586
17.033011182520966        -22.67071200731948       41.96673190833909        0.4354493656330521
18.034996678046813        -34.587489656288554      40.99213517784099        0.3001237070295064
16.120775653606607        -37.44906559680142       38.62453499059322        0.2988987324926472
18.24198487885653         -38.05853469478013       41.254005977022764       0.2514001513545203
16.804563936806137        -26.886144191414225      39.41745913377911        0.4335763105160209
17.82800847723709         -31.116444617796965      40.730264378659214       0.34929023390686004
18.62133564072571         -43.673197917903366      38.87194115776721        0.19180289805513603
17.817848086719742        -39.300151250257514      37.464815200455384       0.270503148374534
14.139506761360458        -44.459937393566115      33.800309734387646       0.22216836407699891
-9.695144890865595        -12.193621066078002      28.257873250094          0.9246937370408135
-4.5245660813736714       -11.968614066894158      32.003028476239564       0.8935693955004094
-3.7128676255180424       -8.62622139182707        35.95713849790733        0.892908561167747
5.644126698421451         -9.825781495792382       36.54598753488766        0.8596601744094866
3.7042467032548316        -6.93819634038296        39.99999999999999        0.8924782645988051
-0.01607644678665658      -6.636329805332495       35.834174017418576       0.9267728259578972
8.871253774202964         -8.43926635558334        36.545987534887665       0.8395667196794999
0.8808926724435192        -8.982171943475986       33.15416052501593        0.9306003839113725
7.949244912744989         -12.951917952446284      36.188410929499064       0.7986900721684589
11.013196169477574        -12.577962594232517      36.78197267757529        0.7541449805260177
9.311992849162333         -10.468455145073943      35.17867683599986        0.8267444543401369
8.456583530456646         -18.468599298087373      35.16879990414914        0.7214905410327539
10.476780462182587        -21.680662724526847      36.335659659187336       0.635245053621466
-7.404017768634213        -27.825544334168214      24.61466055983471        0.6881699843747134
-1.7500622778890302       -38.168888973716435      24.226935580710673       0.4510627059874252
6.8542308143032145        -42.52479578305067       26.021650859439156       0.3240697628517493
3.7424455336804834        -42.10714545862134       -19.66090214953721       0.7438733659397768
-10.686678125627031       -41.12746348367364       17.93370568020407        0.4135720613042722
0.21253397791816647       -43.34551824406069       17.40230468002207        0.3684819662433976
-16.108933840134853       -32.25492696734725       16.193992977779903       0.657092904040434
-1.118672895991104        -30.431910746969606      25.62556918869178        0.6270971092495227
-3.116070746278754        -31.88017408957124       18.488862267168365       0.68944377830791
1.2565505835534958        -24.65420419970217       30.221729336854363       0.69793974308917
-4.21560642578475         -21.37341996360255       32.373168797078065       0.72993881708447
-1.4191040096948553       -16.182453905414167      32.43900731423877        0.8300497632328502
-17.335117089670092       -22.234322016250317      15.528377992830498       0.9388182445297478
-12.167494557925789       -24.25009105153667       22.63476635426902        0.7797004784384786
-5.974484065698923        -18.18039218642118       26.015373885654174       0.8859661046729975
-3.1328214501060763       -22.76198514148573       24.99958468082998        0.8145696867790463
3.5775202045217482        -19.483565506842837      31.29927559792626        0.7806508139364671
1.9780142335611028        -12.669537180276258      29.34257145451501        0.9379595197804779
5.8984898254900004        -14.3129268139835        32.376821858998156       0.8433119971413018
6.6870325146228335        -26.55840751251653       32.48729809339717        0.6177571943300942
6.16297219161078          -29.356725849193104      29.22157355919499        0.5975326154058002
19.730626973652395        -46.07926637027077       36.17294625809766        0.1670091334117529
18.65445456161807         -46.3094707255213        31.56889169147444        0.18672803049059197
13.61032187970682         -31.480493310897696      35.76841335958678        0.44376283465945193
19.17043112724164         -31.97695336541193       37.509638672987506       0.3690048260696089
4.738678770135921         -33.611212042025         25.36489561398734        0.5482103170533268
17.01436053271378         -34.927104582611676      36.05768924314355        0.3563619763063502
16.187208364016783        -38.11461483340021       33.18128117760347        0.3334768930081679
18.280469935313203        -42.024874537473835      34.30493832121385        0.24761818099854657
13.219651621158446        -42.57186861704664       26.864671885024304       0.30227714552509694
11.110353654996903        -36.70338593790081       24.341057992871736       0.4646064436037642
16.64619325955125         -38.101508211454735      28.7748806615216         0.36801981476523343
11.422383115939592        -15.213606045834608      35.07270880655397        0.7364194708117097
18.61381351189022         -20.695926902782215      43.36062962388125        0.4121594123091796
14.051492915051352        -25.483618712081427      36.291433896806716       0.5310969734904046
15.366986713869219        -28.555312772225587      36.615792512956695       0.46465207625403343
13.707314091088827        -33.5840749718669        29.84206841243374        0.46366546204223436
10.613709909080443        -29.185858464257695      33.251427823632014       0.5343236112261676
